,date,hour,visitor,visitor_id,visitor_score,home,home_id,home_score,box_score_link,OT,att
1073,"Fri, Mar 25, 2016",8:00p,Milwaukee Bucks,/teams/MIL/2016.html,90,Atlanta Hawks,/teams/ATL/2016.html,101,/boxscores/201603250ATL.html,,"17,070"
1074,"Fri, Mar 25, 2016",8:00p,Toronto Raptors,/teams/TOR/2016.html,109,Houston Rockets,/teams/HOU/2016.html,112,/boxscores/201603250HOU.html,,"18,230"
1075,"Fri, Mar 25, 2016",8:00p,Orlando Magic,/teams/ORL/2016.html,97,Miami Heat,/teams/MIA/2016.html,108,/boxscores/201603250MIA.html,,"19,918"
1076,"Fri, Mar 25, 2016",8:30p,Memphis Grizzlies,/teams/MEM/2016.html,104,San Antonio Spurs,/teams/SAS/2016.html,110,/boxscores/201603250SAS.html,,"18,418"
1077,"Fri, Mar 25, 2016",10:00p,Phoenix Suns,/teams/PHO/2016.html,94,Sacramento Kings,/teams/SAC/2016.html,116,/boxscores/201603250SAC.html,,"17,317"
1078,"Fri, Mar 25, 2016",10:30p,Dallas Mavericks,/teams/DAL/2016.html,120,Golden State Warriors,/teams/GSW/2016.html,128,/boxscores/201603250GSW.html,,"19,596"
1079,"Fri, Mar 25, 2016",10:30p,Denver Nuggets,/teams/DEN/2016.html,116,Los Angeles Lakers,/teams/LAL/2016.html,105,/boxscores/201603250LAL.html,,"18,997"
1080,"Sat, Mar 26, 2016",6:00p,Indiana Pacers,/teams/IND/2016.html,110,Brooklyn Nets,/teams/BRK/2016.html,120,/boxscores/201603260BRK.html,,"16,625"
1081,"Sat, Mar 26, 2016",7:00p,Toronto Raptors,/teams/TOR/2016.html,115,New Orleans Pelicans,/teams/NOP/2016.html,91,/boxscores/201603260NOP.html,,"17,009"
1082,"Sat, Mar 26, 2016",7:00p,Chicago Bulls,/teams/CHI/2016.html,89,Orlando Magic,/teams/ORL/2016.html,111,/boxscores/201603260ORL.html,,"18,846"
1083,"Sat, Mar 26, 2016",7:30p,Atlanta Hawks,/teams/ATL/2016.html,112,Detroit Pistons,/teams/DET/2016.html,95,/boxscores/201603260DET.html,,"17,857"
1084,"Sat, Mar 26, 2016",7:30p,Cleveland Cavaliers,/teams/CLE/2016.html,107,New York Knicks,/teams/NYK/2016.html,93,/boxscores/201603260NYK.html,,"19,812"
1085,"Sat, Mar 26, 2016",8:00p,Utah Jazz,/teams/UTA/2016.html,93,Minnesota Timberwolves,/teams/MIN/2016.html,84,/boxscores/201603260MIN.html,,"14,694"
1086,"Sat, Mar 26, 2016",8:00p,San Antonio Spurs,/teams/SAS/2016.html,92,Oklahoma City Thunder,/teams/OKC/2016.html,111,/boxscores/201603260OKC.html,,"18,203"
1087,"Sat, Mar 26, 2016",8:30p,Charlotte Hornets,/teams/CHO/2016.html,115,Milwaukee Bucks,/teams/MIL/2016.html,91,/boxscores/201603260MIL.html,,"15,544"
1088,"Sat, Mar 26, 2016",10:00p,Boston Celtics,/teams/BOS/2016.html,102,Phoenix Suns,/teams/PHO/2016.html,99,/boxscores/201603260PHO.html,,"18,055"
1089,"Sat, Mar 26, 2016",10:00p,Philadelphia 76ers,/teams/PHI/2016.html,105,Portland Trail Blazers,/teams/POR/2016.html,108,/boxscores/201603260POR.html,,"19,506"
1090,"Sun, Mar 27, 2016",3:30p,Denver Nuggets,/teams/DEN/2016.html,90,Los Angeles Clippers,/teams/LAC/2016.html,105,/boxscores/201603270LAC.html,,"19,060"
1091,"Sun, Mar 27, 2016",6:00p,Houston Rockets,/teams/HOU/2016.html,101,Indiana Pacers,/teams/IND/2016.html,104,/boxscores/201603270IND.html,,"17,165"
1092,"Sun, Mar 27, 2016",6:00p,Dallas Mavericks,/teams/DAL/2016.html,111,Sacramento Kings,/teams/SAC/2016.html,133,/boxscores/201603270SAC.html,,"17,147"
1093,"Sun, Mar 27, 2016",8:00p,Philadelphia 76ers,/teams/PHI/2016.html,105,Golden State Warriors,/teams/GSW/2016.html,117,/boxscores/201603270GSW.html,,"19,596"
1094,"Sun, Mar 27, 2016",9:30p,Washington Wizards,/teams/WAS/2016.html,101,Los Angeles Lakers,/teams/LAL/2016.html,88,/boxscores/201603270LAL.html,,"18,997"
1095,"Mon, Mar 28, 2016",7:30p,Brooklyn Nets,/teams/BRK/2016.html,99,Miami Heat,/teams/MIA/2016.html,110,/boxscores/201603280MIA.html,,"20,003"
1096,"Mon, Mar 28, 2016",7:30p,Oklahoma City Thunder,/teams/OKC/2016.html,119,Toronto Raptors,/teams/TOR/2016.html,100,/boxscores/201603280TOR.html,,"19,800"
1097,"Mon, Mar 28, 2016",8:00p,Atlanta Hawks,/teams/ATL/2016.html,102,Chicago Bulls,/teams/CHI/2016.html,100,/boxscores/201603280CHI.html,,"21,761"
1098,"Mon, Mar 28, 2016",8:00p,San Antonio Spurs,/teams/SAS/2016.html,101,Memphis Grizzlies,/teams/MEM/2016.html,87,/boxscores/201603280MEM.html,,"17,133"
1099,"Mon, Mar 28, 2016",8:00p,Phoenix Suns,/teams/PHO/2016.html,116,Minnesota Timberwolves,/teams/MIN/2016.html,121,/boxscores/201603280MIN.html,,"11,141"
1100,"Mon, Mar 28, 2016",8:00p,New York Knicks,/teams/NYK/2016.html,91,New Orleans Pelicans,/teams/NOP/2016.html,99,/boxscores/201603280NOP.html,,"17,000"
1101,"Mon, Mar 28, 2016",9:00p,Dallas Mavericks,/teams/DAL/2016.html,97,Denver Nuggets,/teams/DEN/2016.html,88,/boxscores/201603280DEN.html,,"14,844"
1102,"Mon, Mar 28, 2016",9:00p,Los Angeles Lakers,/teams/LAL/2016.html,75,Utah Jazz,/teams/UTA/2016.html,123,/boxscores/201603280UTA.html,,"19,911"
1103,"Mon, Mar 28, 2016",10:00p,Sacramento Kings,/teams/SAC/2016.html,93,Portland Trail Blazers,/teams/POR/2016.html,105,/boxscores/201603280POR.html,,"19,393"
1104,"Mon, Mar 28, 2016",10:30p,Boston Celtics,/teams/BOS/2016.html,90,Los Angeles Clippers,/teams/LAC/2016.html,114,/boxscores/201603280LAC.html,,"19,258"
1105,"Tue, Mar 29, 2016",7:00p,Chicago Bulls,/teams/CHI/2016.html,98,Indiana Pacers,/teams/IND/2016.html,96,/boxscores/201603290IND.html,,"17,050"
1106,"Tue, Mar 29, 2016",7:00p,Brooklyn Nets,/teams/BRK/2016.html,105,Orlando Magic,/teams/ORL/2016.html,139,/boxscores/201603290ORL.html,,"17,536"
