,date,hour,visitor,visitor_id,visitor_score,home,home_id,home_score,box_score_link,OT,att
0,"Tue, Oct 25, 2016",10:00p,Utah Jazz,/teams/UTA/2017.html,104,Portland Trail Blazers,/teams/POR/2017.html,113,/boxscores/201610250POR.html,,"19,446"
1,"Tue, Oct 25, 2016",10:30p,San Antonio Spurs,/teams/SAS/2017.html,129,Golden State Warriors,/teams/GSW/2017.html,100,/boxscores/201610250GSW.html,,"19,596"
2,"Wed, Oct 26, 2016",7:00p,Dallas Mavericks,/teams/DAL/2017.html,121,Indiana Pacers,/teams/IND/2017.html,130,/boxscores/201610260IND.html,OT,"17,923"
3,"Wed, Oct 26, 2016",7:00p,Miami Heat,/teams/MIA/2017.html,108,Orlando Magic,/teams/ORL/2017.html,96,/boxscores/201610260ORL.html,,"19,298"
4,"Wed, Oct 26, 2016",7:30p,Detroit Pistons,/teams/DET/2017.html,91,Toronto Raptors,/teams/TOR/2017.html,109,/boxscores/201610260TOR.html,,"19,800"
5,"Wed, Oct 26, 2016",7:30p,Brooklyn Nets,/teams/BRK/2017.html,117,Boston Celtics,/teams/BOS/2017.html,122,/boxscores/201610260BOS.html,,"18,624"
6,"Wed, Oct 26, 2016",8:00p,Charlotte Hornets,/teams/CHO/2017.html,107,Milwaukee Bucks,/teams/MIL/2017.html,96,/boxscores/201610260MIL.html,,"18,717"
7,"Wed, Oct 26, 2016",8:00p,Denver Nuggets,/teams/DEN/2017.html,107,New Orleans Pelicans,/teams/NOP/2017.html,102,/boxscores/201610260NOP.html,,"15,869"
8,"Wed, Oct 26, 2016",8:00p,Minnesota Timberwolves,/teams/MIN/2017.html,98,Memphis Grizzlies,/teams/MEM/2017.html,102,/boxscores/201610260MEM.html,,"18,119"
9,"Wed, Oct 26, 2016",8:00p,Oklahoma City Thunder,/teams/OKC/2017.html,103,Philadelphia 76ers,/teams/PHI/2017.html,97,/boxscores/201610260PHI.html,,"20,487"
10,"Wed, Oct 26, 2016",10:00p,Sacramento Kings,/teams/SAC/2017.html,113,Phoenix Suns,/teams/PHO/2017.html,94,/boxscores/201610260PHO.html,,"18,055"
11,"Wed, Oct 26, 2016",10:30p,Houston Rockets,/teams/HOU/2017.html,114,Los Angeles Lakers,/teams/LAL/2017.html,120,/boxscores/201610260LAL.html,,"18,997"
12,"Thu, Oct 27, 2016",7:30p,Washington Wizards,/teams/WAS/2017.html,99,Atlanta Hawks,/teams/ATL/2017.html,114,/boxscores/201610270ATL.html,,"19,049"
13,"Thu, Oct 27, 2016",8:00p,Boston Celtics,/teams/BOS/2017.html,99,Chicago Bulls,/teams/CHI/2017.html,105,/boxscores/201610270CHI.html,,"21,501"
14,"Thu, Oct 27, 2016",10:30p,Los Angeles Clippers,/teams/LAC/2017.html,114,Portland Trail Blazers,/teams/POR/2017.html,106,/boxscores/201610270POR.html,,"19,500"
15,"Thu, Oct 27, 2016",10:30p,San Antonio Spurs,/teams/SAS/2017.html,102,Sacramento Kings,/teams/SAC/2017.html,94,/boxscores/201610270SAC.html,,"17,608"
16,"Fri, Oct 28, 2016",7:00p,Cleveland Cavaliers,/teams/CLE/2017.html,94,Toronto Raptors,/teams/TOR/2017.html,91,/boxscores/201610280TOR.html,,"19,800"
17,"Fri, Oct 28, 2016",7:30p,Indiana Pacers,/teams/IND/2017.html,94,Brooklyn Nets,/teams/BRK/2017.html,103,/boxscores/201610280BRK.html,,"17,732"
18,"Fri, Oct 28, 2016",7:30p,Orlando Magic,/teams/ORL/2017.html,82,Detroit Pistons,/teams/DET/2017.html,108,/boxscores/201610280DET.html,,"19,122"
19,"Fri, Oct 28, 2016",8:00p,Phoenix Suns,/teams/PHO/2017.html,110,Oklahoma City Thunder,/teams/OKC/2017.html,113,/boxscores/201610280OKC.html,OT,"18,203"
20,"Fri, Oct 28, 2016",8:00p,Charlotte Hornets,/teams/CHO/2017.html,97,Miami Heat,/teams/MIA/2017.html,91,/boxscores/201610280MIA.html,,"19,600"
21,"Fri, Oct 28, 2016",8:30p,Houston Rockets,/teams/HOU/2017.html,106,Dallas Mavericks,/teams/DAL/2017.html,98,/boxscores/201610280DAL.html,,"20,163"
22,"Fri, Oct 28, 2016",9:00p,Los Angeles Lakers,/teams/LAL/2017.html,89,Utah Jazz,/teams/UTA/2017.html,96,/boxscores/201610280UTA.html,,"19,911"
23,"Fri, Oct 28, 2016",9:30p,Golden State Warriors,/teams/GSW/2017.html,122,New Orleans Pelicans,/teams/NOP/2017.html,114,/boxscores/201610280NOP.html,,"18,217"
24,"Sat, Oct 29, 2016",12:30p,Atlanta Hawks,/teams/ATL/2017.html,104,Philadelphia 76ers,/teams/PHI/2017.html,72,/boxscores/201610290PHI.html,,"16,312"
25,"Sat, Oct 29, 2016",7:00p,Boston Celtics,/teams/BOS/2017.html,104,Charlotte Hornets,/teams/CHO/2017.html,98,/boxscores/201610290CHO.html,,"18,708"
26,"Sat, Oct 29, 2016",7:30p,Orlando Magic,/teams/ORL/2017.html,99,Cleveland Cavaliers,/teams/CLE/2017.html,105,/boxscores/201610290CLE.html,,"20,562"
27,"Sat, Oct 29, 2016",7:30p,Memphis Grizzlies,/teams/MEM/2017.html,104,New York Knicks,/teams/NYK/2017.html,111,/boxscores/201610290NYK.html,,"19,812"
28,"Sat, Oct 29, 2016",8:00p,New Orleans Pelicans,/teams/NOP/2017.html,79,San Antonio Spurs,/teams/SAS/2017.html,98,/boxscores/201610290SAS.html,,"18,418"
29,"Sat, Oct 29, 2016",8:00p,Brooklyn Nets,/teams/BRK/2017.html,108,Milwaukee Bucks,/teams/MIL/2017.html,110,/boxscores/201610290MIL.html,,"12,570"
30,"Sat, Oct 29, 2016",8:00p,Indiana Pacers,/teams/IND/2017.html,101,Chicago Bulls,/teams/CHI/2017.html,118,/boxscores/201610290CHI.html,,"21,373"
31,"Sat, Oct 29, 2016",9:00p,Portland Trail Blazers,/teams/POR/2017.html,115,Denver Nuggets,/teams/DEN/2017.html,113,/boxscores/201610290DEN.html,OT,"18,055"
32,"Sat, Oct 29, 2016",10:30p,Minnesota Timberwolves,/teams/MIN/2017.html,103,Sacramento Kings,/teams/SAC/2017.html,106,/boxscores/201610290SAC.html,,"17,608"
33,"Sun, Oct 30, 2016",4:30p,Utah Jazz,/teams/UTA/2017.html,75,Los Angeles Clippers,/teams/LAC/2017.html,88,/boxscores/201610300LAC.html,,"19,060"
34,"Sun, Oct 30, 2016",6:00p,Milwaukee Bucks,/teams/MIL/2017.html,83,Detroit Pistons,/teams/DET/2017.html,98,/boxscores/201610300DET.html,,"15,161"
35,"Sun, Oct 30, 2016",6:00p,San Antonio Spurs,/teams/SAS/2017.html,106,Miami Heat,/teams/MIA/2017.html,99,/boxscores/201610300MIA.html,,"19,678"
36,"Sun, Oct 30, 2016",6:00p,Golden State Warriors,/teams/GSW/2017.html,106,Phoenix Suns,/teams/PHO/2017.html,100,/boxscores/201610300PHO.html,,"17,011"
37,"Sun, Oct 30, 2016",7:00p,Los Angeles Lakers,/teams/LAL/2017.html,96,Oklahoma City Thunder,/teams/OKC/2017.html,113,/boxscores/201610300OKC.html,,"18,203"
38,"Sun, Oct 30, 2016",8:00p,Dallas Mavericks,/teams/DAL/2017.html,92,Houston Rockets,/teams/HOU/2017.html,93,/boxscores/201610300HOU.html,,"18,055"
39,"Sun, Oct 30, 2016",8:00p,Washington Wizards,/teams/WAS/2017.html,103,Memphis Grizzlies,/teams/MEM/2017.html,112,/boxscores/201610300MEM.html,OT,"15,573"
40,"Mon, Oct 31, 2016",7:30p,Sacramento Kings,/teams/SAC/2017.html,95,Atlanta Hawks,/teams/ATL/2017.html,106,/boxscores/201610310ATL.html,,"12,501"
41,"Mon, Oct 31, 2016",7:30p,Chicago Bulls,/teams/CHI/2017.html,118,Brooklyn Nets,/teams/BRK/2017.html,88,/boxscores/201610310BRK.html,,"15,842"
42,"Mon, Oct 31, 2016",7:30p,Denver Nuggets,/teams/DEN/2017.html,102,Toronto Raptors,/teams/TOR/2017.html,105,/boxscores/201610310TOR.html,,"19,800"
43,"Mon, Oct 31, 2016",10:30p,Phoenix Suns,/teams/PHO/2017.html,98,Los Angeles Clippers,/teams/LAC/2017.html,116,/boxscores/201610310LAC.html,,"19,060"
44,"Tue, Nov 1, 2016",6:00p,Houston Rockets,/teams/HOU/2017.html,120,Cleveland Cavaliers,/teams/CLE/2017.html,128,/boxscores/201611010CLE.html,,"20,562"
45,"Tue, Nov 1, 2016",7:00p,Los Angeles Lakers,/teams/LAL/2017.html,108,Indiana Pacers,/teams/IND/2017.html,115,/boxscores/201611010IND.html,,"15,348"
46,"Tue, Nov 1, 2016",7:00p,Orlando Magic,/teams/ORL/2017.html,103,Philadelphia 76ers,/teams/PHI/2017.html,101,/boxscores/201611010PHI.html,,"12,529"
47,"Tue, Nov 1, 2016",7:30p,New York Knicks,/teams/NYK/2017.html,89,Detroit Pistons,/teams/DET/2017.html,102,/boxscores/201611010DET.html,,"13,087"
48,"Tue, Nov 1, 2016",7:30p,Sacramento Kings,/teams/SAC/2017.html,96,Miami Heat,/teams/MIA/2017.html,108,/boxscores/201611010MIA.html,OT,"19,612"
49,"Tue, Nov 1, 2016",8:00p,Memphis Grizzlies,/teams/MEM/2017.html,80,Minnesota Timberwolves,/teams/MIN/2017.html,116,/boxscores/201611010MIN.html,,"14,774"
50,"Tue, Nov 1, 2016",8:00p,Milwaukee Bucks,/teams/MIL/2017.html,117,New Orleans Pelicans,/teams/NOP/2017.html,113,/boxscores/201611010NOP.html,,"15,515"
51,"Tue, Nov 1, 2016",8:30p,Utah Jazz,/teams/UTA/2017.html,106,San Antonio Spurs,/teams/SAS/2017.html,91,/boxscores/201611010SAS.html,,"18,418"
52,"Tue, Nov 1, 2016",10:00p,Golden State Warriors,/teams/GSW/2017.html,127,Portland Trail Blazers,/teams/POR/2017.html,104,/boxscores/201611010POR.html,,"19,393"
53,"Wed, Nov 2, 2016",7:00p,Philadelphia 76ers,/teams/PHI/2017.html,93,Charlotte Hornets,/teams/CHO/2017.html,109,/boxscores/201611020CHO.html,,"15,275"
54,"Wed, Nov 2, 2016",7:00p,Toronto Raptors,/teams/TOR/2017.html,113,Washington Wizards,/teams/WAS/2017.html,103,/boxscores/201611020WAS.html,,"19,581"
55,"Wed, Nov 2, 2016",7:30p,Los Angeles Lakers,/teams/LAL/2017.html,123,Atlanta Hawks,/teams/ATL/2017.html,116,/boxscores/201611020ATL.html,,"13,800"
56,"Wed, Nov 2, 2016",7:30p,Detroit Pistons,/teams/DET/2017.html,101,Brooklyn Nets,/teams/BRK/2017.html,109,/boxscores/201611020BRK.html,,"13,650"
57,"Wed, Nov 2, 2016",7:30p,Houston Rockets,/teams/HOU/2017.html,118,New York Knicks,/teams/NYK/2017.html,99,/boxscores/201611020NYK.html,,"19,812"
58,"Wed, Nov 2, 2016",8:00p,Chicago Bulls,/teams/CHI/2017.html,100,Boston Celtics,/teams/BOS/2017.html,107,/boxscores/201611020BOS.html,,"18,624"
59,"Wed, Nov 2, 2016",8:00p,New Orleans Pelicans,/teams/NOP/2017.html,83,Memphis Grizzlies,/teams/MEM/2017.html,89,/boxscores/201611020MEM.html,OT,"15,881"
60,"Wed, Nov 2, 2016",9:00p,Dallas Mavericks,/teams/DAL/2017.html,81,Utah Jazz,/teams/UTA/2017.html,97,/boxscores/201611020UTA.html,,"19,318"
61,"Wed, Nov 2, 2016",10:00p,Portland Trail Blazers,/teams/POR/2017.html,115,Phoenix Suns,/teams/PHO/2017.html,118,/boxscores/201611020PHO.html,OT,"17,284"
62,"Wed, Nov 2, 2016",10:30p,Oklahoma City Thunder,/teams/OKC/2017.html,85,Los Angeles Clippers,/teams/LAC/2017.html,83,/boxscores/201611020LAC.html,,"19,060"
63,"Thu, Nov 3, 2016",7:00p,Sacramento Kings,/teams/SAC/2017.html,94,Orlando Magic,/teams/ORL/2017.html,102,/boxscores/201611030ORL.html,,"17,026"
64,"Thu, Nov 3, 2016",8:00p,Boston Celtics,/teams/BOS/2017.html,122,Cleveland Cavaliers,/teams/CLE/2017.html,128,/boxscores/201611030CLE.html,,"20,562"
65,"Thu, Nov 3, 2016",8:00p,Indiana Pacers,/teams/IND/2017.html,107,Milwaukee Bucks,/teams/MIL/2017.html,125,/boxscores/201611030MIL.html,,"11,374"
66,"Thu, Nov 3, 2016",8:00p,Denver Nuggets,/teams/DEN/2017.html,102,Minnesota Timberwolves,/teams/MIN/2017.html,99,/boxscores/201611030MIN.html,,"11,219"
67,"Thu, Nov 3, 2016",10:30p,Oklahoma City Thunder,/teams/OKC/2017.html,96,Golden State Warriors,/teams/GSW/2017.html,122,/boxscores/201611030GSW.html,,"19,596"
68,"Fri, Nov 4, 2016",7:00p,Atlanta Hawks,/teams/ATL/2017.html,92,Washington Wizards,/teams/WAS/2017.html,95,/boxscores/201611040WAS.html,,"14,663"
69,"Fri, Nov 4, 2016",7:30p,Charlotte Hornets,/teams/CHO/2017.html,99,Brooklyn Nets,/teams/BRK/2017.html,95,/boxscores/201611040BRK.html,,"15,775"
70,"Fri, Nov 4, 2016",7:30p,Miami Heat,/teams/MIA/2017.html,87,Toronto Raptors,/teams/TOR/2017.html,96,/boxscores/201611040TOR.html,,"19,800"
71,"Fri, Nov 4, 2016",8:00p,New York Knicks,/teams/NYK/2017.html,117,Chicago Bulls,/teams/CHI/2017.html,104,/boxscores/201611040CHI.html,,"22,376"
72,"Fri, Nov 4, 2016",8:00p,Los Angeles Clippers,/teams/LAC/2017.html,99,Memphis Grizzlies,/teams/MEM/2017.html,88,/boxscores/201611040MEM.html,,"17,115"
73,"Fri, Nov 4, 2016",8:00p,Phoenix Suns,/teams/PHO/2017.html,112,New Orleans Pelicans,/teams/NOP/2017.html,111,/boxscores/201611040NOP.html,OT,"15,379"
74,"Fri, Nov 4, 2016",8:30p,Portland Trail Blazers,/teams/POR/2017.html,105,Dallas Mavericks,/teams/DAL/2017.html,95,/boxscores/201611040DAL.html,,"19,475"
75,"Fri, Nov 4, 2016",9:00p,San Antonio Spurs,/teams/SAS/2017.html,100,Utah Jazz,/teams/UTA/2017.html,86,/boxscores/201611040UTA.html,,"19,911"
76,"Fri, Nov 4, 2016",10:30p,Golden State Warriors,/teams/GSW/2017.html,97,Los Angeles Lakers,/teams/LAL/2017.html,117,/boxscores/201611040LAL.html,,"18,997"
77,"Sat, Nov 5, 2016",6:00p,Minnesota Timberwolves,/teams/MIN/2017.html,92,Oklahoma City Thunder,/teams/OKC/2017.html,112,/boxscores/201611050OKC.html,,"18,203"
78,"Sat, Nov 5, 2016",7:00p,Denver Nuggets,/teams/DEN/2017.html,86,Detroit Pistons,/teams/DET/2017.html,103,/boxscores/201611050DET.html,,"16,218"
79,"Sat, Nov 5, 2016",7:00p,Chicago Bulls,/teams/CHI/2017.html,94,Indiana Pacers,/teams/IND/2017.html,111,/boxscores/201611050IND.html,,"17,020"
80,"Sat, Nov 5, 2016",7:00p,Washington Wizards,/teams/WAS/2017.html,86,Orlando Magic,/teams/ORL/2017.html,88,/boxscores/201611050ORL.html,,"18,846"
81,"Sat, Nov 5, 2016",7:00p,Cleveland Cavaliers,/teams/CLE/2017.html,102,Philadelphia 76ers,/teams/PHI/2017.html,101,/boxscores/201611050PHI.html,,"20,497"
82,"Sat, Nov 5, 2016",7:30p,Houston Rockets,/teams/HOU/2017.html,97,Atlanta Hawks,/teams/ATL/2017.html,112,/boxscores/201611050ATL.html,,"16,895"
83,"Sat, Nov 5, 2016",8:00p,Sacramento Kings,/teams/SAC/2017.html,91,Milwaukee Bucks,/teams/MIL/2017.html,117,/boxscores/201611050MIL.html,,"16,021"
84,"Sat, Nov 5, 2016",8:30p,Los Angeles Clippers,/teams/LAC/2017.html,116,San Antonio Spurs,/teams/SAS/2017.html,92,/boxscores/201611050SAS.html,,"18,418"
85,"Sun, Nov 6, 2016",12:00p,Utah Jazz,/teams/UTA/2017.html,114,New York Knicks,/teams/NYK/2017.html,109,/boxscores/201611060NYK.html,,"19,812"
86,"Sun, Nov 6, 2016",3:30p,Portland Trail Blazers,/teams/POR/2017.html,100,Memphis Grizzlies,/teams/MEM/2017.html,94,/boxscores/201611060MEM.html,,"16,233"
87,"Sun, Nov 6, 2016",6:00p,Sacramento Kings,/teams/SAC/2017.html,96,Toronto Raptors,/teams/TOR/2017.html,91,/boxscores/201611060TOR.html,,"19,800"
88,"Sun, Nov 6, 2016",7:00p,Milwaukee Bucks,/teams/MIL/2017.html,75,Dallas Mavericks,/teams/DAL/2017.html,86,/boxscores/201611060DAL.html,OT,"19,345"
89,"Sun, Nov 6, 2016",7:30p,Denver Nuggets,/teams/DEN/2017.html,123,Boston Celtics,/teams/BOS/2017.html,107,/boxscores/201611060BOS.html,,"17,452"
90,"Sun, Nov 6, 2016",9:30p,Phoenix Suns,/teams/PHO/2017.html,108,Los Angeles Lakers,/teams/LAL/2017.html,119,/boxscores/201611060LAL.html,,"18,997"
91,"Mon, Nov 7, 2016",7:00p,Indiana Pacers,/teams/IND/2017.html,100,Charlotte Hornets,/teams/CHO/2017.html,122,/boxscores/201611070CHO.html,,"16,880"
92,"Mon, Nov 7, 2016",7:00p,Utah Jazz,/teams/UTA/2017.html,109,Philadelphia 76ers,/teams/PHI/2017.html,84,/boxscores/201611070PHI.html,,"14,168"
93,"Mon, Nov 7, 2016",7:00p,Houston Rockets,/teams/HOU/2017.html,114,Washington Wizards,/teams/WAS/2017.html,106,/boxscores/201611070WAS.html,,"13,173"
94,"Mon, Nov 7, 2016",8:00p,Orlando Magic,/teams/ORL/2017.html,80,Chicago Bulls,/teams/CHI/2017.html,112,/boxscores/201611070CHI.html,,"21,320"
95,"Mon, Nov 7, 2016",8:00p,Miami Heat,/teams/MIA/2017.html,85,Oklahoma City Thunder,/teams/OKC/2017.html,97,/boxscores/201611070OKC.html,,"18,203"
96,"Mon, Nov 7, 2016",10:30p,New Orleans Pelicans,/teams/NOP/2017.html,106,Golden State Warriors,/teams/GSW/2017.html,116,/boxscores/201611070GSW.html,,"19,596"
97,"Mon, Nov 7, 2016",10:30p,Detroit Pistons,/teams/DET/2017.html,82,Los Angeles Clippers,/teams/LAC/2017.html,114,/boxscores/201611070LAC.html,,"19,060"
98,"Tue, Nov 8, 2016",7:00p,Atlanta Hawks,/teams/ATL/2017.html,110,Cleveland Cavaliers,/teams/CLE/2017.html,106,/boxscores/201611080CLE.html,,"20,562"
99,"Tue, Nov 8, 2016",7:30p,Minnesota Timberwolves,/teams/MIN/2017.html,110,Brooklyn Nets,/teams/BRK/2017.html,119,/boxscores/201611080BRK.html,,"13,610"
100,"Tue, Nov 8, 2016",8:00p,Denver Nuggets,/teams/DEN/2017.html,107,Memphis Grizzlies,/teams/MEM/2017.html,108,/boxscores/201611080MEM.html,,"15,109"
101,"Tue, Nov 8, 2016",10:00p,Phoenix Suns,/teams/PHO/2017.html,121,Portland Trail Blazers,/teams/POR/2017.html,124,/boxscores/201611080POR.html,,"19,239"
102,"Tue, Nov 8, 2016",10:30p,Dallas Mavericks,/teams/DAL/2017.html,109,Los Angeles Lakers,/teams/LAL/2017.html,97,/boxscores/201611080LAL.html,,"18,997"
103,"Tue, Nov 8, 2016",10:30p,New Orleans Pelicans,/teams/NOP/2017.html,94,Sacramento Kings,/teams/SAC/2017.html,102,/boxscores/201611080SAC.html,,"17,608"
104,"Wed, Nov 9, 2016",7:00p,Utah Jazz,/teams/UTA/2017.html,98,Charlotte Hornets,/teams/CHO/2017.html,104,/boxscores/201611090CHO.html,,"15,712"
105,"Wed, Nov 9, 2016",7:00p,Philadelphia 76ers,/teams/PHI/2017.html,115,Indiana Pacers,/teams/IND/2017.html,122,/boxscores/201611090IND.html,OT,"15,360"
106,"Wed, Nov 9, 2016",7:00p,Brooklyn Nets,/teams/BRK/2017.html,96,New York Knicks,/teams/NYK/2017.html,110,/boxscores/201611090NYK.html,,"19,812"
107,"Wed, Nov 9, 2016",7:00p,Minnesota Timberwolves,/teams/MIN/2017.html,123,Orlando Magic,/teams/ORL/2017.html,107,/boxscores/201611090ORL.html,,"17,102"
108,"Wed, Nov 9, 2016",7:00p,Boston Celtics,/teams/BOS/2017.html,93,Washington Wizards,/teams/WAS/2017.html,118,/boxscores/201611090WAS.html,,"12,675"
109,"Wed, Nov 9, 2016",7:30p,Chicago Bulls,/teams/CHI/2017.html,107,Atlanta Hawks,/teams/ATL/2017.html,115,/boxscores/201611090ATL.html,,"16,354"
110,"Wed, Nov 9, 2016",8:00p,Toronto Raptors,/teams/TOR/2017.html,112,Oklahoma City Thunder,/teams/OKC/2017.html,102,/boxscores/201611090OKC.html,,"18,203"
111,"Wed, Nov 9, 2016",9:00p,Detroit Pistons,/teams/DET/2017.html,100,Phoenix Suns,/teams/PHO/2017.html,107,/boxscores/201611090PHO.html,,"16,719"
112,"Wed, Nov 9, 2016",9:30p,Houston Rockets,/teams/HOU/2017.html,101,San Antonio Spurs,/teams/SAS/2017.html,99,/boxscores/201611090SAS.html,,"18,418"
113,"Wed, Nov 9, 2016",10:30p,Dallas Mavericks,/teams/DAL/2017.html,95,Golden State Warriors,/teams/GSW/2017.html,116,/boxscores/201611090GSW.html,,"19,596"
114,"Wed, Nov 9, 2016",10:30p,Portland Trail Blazers,/teams/POR/2017.html,80,Los Angeles Clippers,/teams/LAC/2017.html,111,/boxscores/201611090LAC.html,,"19,060"
115,"Thu, Nov 10, 2016",8:00p,Chicago Bulls,/teams/CHI/2017.html,98,Miami Heat,/teams/MIA/2017.html,95,/boxscores/201611100MIA.html,,"19,600"
116,"Thu, Nov 10, 2016",8:00p,New Orleans Pelicans,/teams/NOP/2017.html,112,Milwaukee Bucks,/teams/MIL/2017.html,106,/boxscores/201611100MIL.html,,"12,159"
117,"Thu, Nov 10, 2016",9:00p,Golden State Warriors,/teams/GSW/2017.html,125,Denver Nuggets,/teams/DEN/2017.html,101,/boxscores/201611100DEN.html,,"17,569"
118,"Thu, Nov 10, 2016",10:30p,Los Angeles Lakers,/teams/LAL/2017.html,101,Sacramento Kings,/teams/SAC/2017.html,91,/boxscores/201611100SAC.html,,"17,608"
119,"Fri, Nov 11, 2016",7:00p,Toronto Raptors,/teams/TOR/2017.html,113,Charlotte Hornets,/teams/CHO/2017.html,111,/boxscores/201611110CHO.html,,"18,107"
120,"Fri, Nov 11, 2016",7:00p,Utah Jazz,/teams/UTA/2017.html,87,Orlando Magic,/teams/ORL/2017.html,74,/boxscores/201611110ORL.html,,"18,846"
121,"Fri, Nov 11, 2016",7:00p,Indiana Pacers,/teams/IND/2017.html,105,Philadelphia 76ers,/teams/PHI/2017.html,109,/boxscores/201611110PHI.html,OT,"17,643"
122,"Fri, Nov 11, 2016",7:00p,Cleveland Cavaliers,/teams/CLE/2017.html,105,Washington Wizards,/teams/WAS/2017.html,94,/boxscores/201611110WAS.html,,"20,356"
123,"Fri, Nov 11, 2016",7:30p,New York Knicks,/teams/NYK/2017.html,87,Boston Celtics,/teams/BOS/2017.html,115,/boxscores/201611110BOS.html,,"18,624"
124,"Fri, Nov 11, 2016",8:00p,Los Angeles Clippers,/teams/LAC/2017.html,110,Oklahoma City Thunder,/teams/OKC/2017.html,108,/boxscores/201611110OKC.html,,"18,203"
125,"Fri, Nov 11, 2016",8:30p,Detroit Pistons,/teams/DET/2017.html,86,San Antonio Spurs,/teams/SAS/2017.html,96,/boxscores/201611110SAS.html,,"18,418"
126,"Fri, Nov 11, 2016",10:00p,Sacramento Kings,/teams/SAC/2017.html,120,Portland Trail Blazers,/teams/POR/2017.html,122,/boxscores/201611110POR.html,OT,"19,918"
127,"Sat, Nov 12, 2016",7:00p,Boston Celtics,/teams/BOS/2017.html,105,Indiana Pacers,/teams/IND/2017.html,99,/boxscores/201611120IND.html,,"17,923"
128,"Sat, Nov 12, 2016",7:00p,Los Angeles Lakers,/teams/LAL/2017.html,126,New Orleans Pelicans,/teams/NOP/2017.html,99,/boxscores/201611120NOP.html,,"17,138"
129,"Sat, Nov 12, 2016",7:30p,Philadelphia 76ers,/teams/PHI/2017.html,96,Atlanta Hawks,/teams/ATL/2017.html,117,/boxscores/201611120ATL.html,,"17,399"
130,"Sat, Nov 12, 2016",7:30p,New York Knicks,/teams/NYK/2017.html,107,Toronto Raptors,/teams/TOR/2017.html,118,/boxscores/201611120TOR.html,,"19,800"
131,"Sat, Nov 12, 2016",8:00p,Washington Wizards,/teams/WAS/2017.html,95,Chicago Bulls,/teams/CHI/2017.html,106,/boxscores/201611120CHI.html,,"21,962"
132,"Sat, Nov 12, 2016",8:00p,San Antonio Spurs,/teams/SAS/2017.html,106,Houston Rockets,/teams/HOU/2017.html,100,/boxscores/201611120HOU.html,,"18,055"
133,"Sat, Nov 12, 2016",8:00p,Utah Jazz,/teams/UTA/2017.html,102,Miami Heat,/teams/MIA/2017.html,91,/boxscores/201611120MIA.html,,"19,600"
134,"Sat, Nov 12, 2016",8:00p,Los Angeles Clippers,/teams/LAC/2017.html,119,Minnesota Timberwolves,/teams/MIN/2017.html,105,/boxscores/201611120MIN.html,,"14,494"
135,"Sat, Nov 12, 2016",8:30p,Memphis Grizzlies,/teams/MEM/2017.html,96,Milwaukee Bucks,/teams/MIL/2017.html,106,/boxscores/201611120MIL.html,,"14,327"
136,"Sat, Nov 12, 2016",9:00p,Detroit Pistons,/teams/DET/2017.html,106,Denver Nuggets,/teams/DEN/2017.html,95,/boxscores/201611120DEN.html,,"13,997"
137,"Sat, Nov 12, 2016",9:00p,Brooklyn Nets,/teams/BRK/2017.html,122,Phoenix Suns,/teams/PHO/2017.html,104,/boxscores/201611120PHO.html,,"17,126"
138,"Sun, Nov 13, 2016",3:30p,Charlotte Hornets,/teams/CHO/2017.html,93,Cleveland Cavaliers,/teams/CLE/2017.html,100,/boxscores/201611130CLE.html,,"20,562"
139,"Sun, Nov 13, 2016",7:00p,Los Angeles Lakers,/teams/LAL/2017.html,99,Minnesota Timberwolves,/teams/MIN/2017.html,125,/boxscores/201611130MIN.html,,"14,432"
140,"Sun, Nov 13, 2016",7:00p,Orlando Magic,/teams/ORL/2017.html,119,Oklahoma City Thunder,/teams/OKC/2017.html,117,/boxscores/201611130OKC.html,,"18,203"
141,"Sun, Nov 13, 2016",8:00p,Phoenix Suns,/teams/PHO/2017.html,120,Golden State Warriors,/teams/GSW/2017.html,133,/boxscores/201611130GSW.html,,"19,596"
142,"Sun, Nov 13, 2016",9:00p,Denver Nuggets,/teams/DEN/2017.html,105,Portland Trail Blazers,/teams/POR/2017.html,112,/boxscores/201611130POR.html,,"19,362"
143,"Mon, Nov 14, 2016",7:00p,Orlando Magic,/teams/ORL/2017.html,69,Indiana Pacers,/teams/IND/2017.html,88,/boxscores/201611140IND.html,,"14,825"
144,"Mon, Nov 14, 2016",7:30p,Oklahoma City Thunder,/teams/OKC/2017.html,88,Detroit Pistons,/teams/DET/2017.html,104,/boxscores/201611140DET.html,,"14,172"
145,"Mon, Nov 14, 2016",7:30p,Dallas Mavericks,/teams/DAL/2017.html,77,New York Knicks,/teams/NYK/2017.html,93,/boxscores/201611140NYK.html,,"19,812"
146,"Mon, Nov 14, 2016",8:00p,Philadelphia 76ers,/teams/PHI/2017.html,88,Houston Rockets,/teams/HOU/2017.html,115,/boxscores/201611140HOU.html,,"13,183"
147,"Mon, Nov 14, 2016",8:00p,Boston Celtics,/teams/BOS/2017.html,105,New Orleans Pelicans,/teams/NOP/2017.html,106,/boxscores/201611140NOP.html,,"15,001"
148,"Mon, Nov 14, 2016",8:30p,Miami Heat,/teams/MIA/2017.html,90,San Antonio Spurs,/teams/SAS/2017.html,94,/boxscores/201611140SAS.html,,"18,418"
